Farm_ID,Region,Crop_Type,Season,Area_Planted_Ha,Fertilizer_Used_kg,Rainfall_mm,Yield_Tonnes,Soil_Type,Market_Price_KES_per_Tonne,Year
FARM097432,Uasin Gishu,Coffee,Short Rains,8.37,215.0,978.9,11.88,Loamy,50285.79,2019
FARM097433,Nyeri,Sugarcane,Long Rains,8.24,126.6,727.7,8.87,Sandy,70438.33,2017
FARM097434,Bungoma,Tea,Short Rains,0.85,220.9,1411.8,3.68,Clay,65130.83,2022
FARM097435,Nyeri,Tea,Short Rains,2.91,283.4,1165.4,8.73,Clay,30024.51,2018
FARM097436,Kisumu,Coffee,Short Rains,7.21,472.5,595.3,6.52,Clay,46454.38,2024
FARM097437,Uasin Gishu,Maize,Long Rains,0.89,125.3,1154.6,7.73,Sandy,51168.71,2021
FARM097438,Bungoma,Tea,Short Rains,2.68,364.2,1150.3,10.16,Loamy,62056.23,2020
FARM097439,Bungoma,Sugarcane,Long Rains,1.57,429.0,681.6,4.81,Clay,38842.43,2015
FARM097440,Uasin Gishu,Coffee,Short Rains,1.37,462.3,1361.6,8.28,Clay,54993.32,2023
FARM097441,Kisumu,Sugarcane,Long Rains,5.2,462.5,1377.7,2.6,Sandy,27107.27,2017
FARM097442,Embu,Sugarcane,Long Rains,3.75,183.9,1315.4,5.7,Loamy,46285.65,2024
FARM097443,Nakuru,Beans,Long Rains,2.84,53.5,420.4,1.74,Loamy,69620.47,2024
FARM097444,Embu,Beans,Short Rains,1.81,476.7,351.2,9.82,Clay,45548.04,2018
FARM097445,Uasin Gishu,Tea,Long Rains,3.55,485.3,637.2,4.34,Loamy,25179.46,2023
FARM097446,Meru,Sugarcane,Short Rains,1.49,455.4,681.8,10.95,Loamy,44381.94,2015
FARM097447,Nyeri,Tea,Short Rains,4.7,301.4,209.5,9.08,Sandy,15346.69,2015
FARM097448,Nyeri,Wheat,Long Rains,8.84,294.7,763.0,1.69,Loamy,19721.87,2024
FARM097449,Bungoma,Coffee,Long Rains,6.62,165.3,1079.3,1.15,Clay,75708.51,2021
FARM097450,Uasin Gishu,Coffee,Long Rains,0.7,375.1,1414.7,5.2,Loamy,13856.39,2023
FARM097451,Bungoma,Beans,Short Rains,8.1,354.9,486.3,11.09,Sandy,49712.42,2023
FARM097452,Meru,Maize,Long Rains,3.02,217.5,353.4,10.68,Loamy,64105.95,2015
FARM097453,Nyeri,Sugarcane,Short Rains,9.29,195.7,657.5,9.36,Sandy,10619.16,2020
FARM097454,Nakuru,Sugarcane,Short Rains,2.38,168.9,1447.9,7.45,Loamy,28437.18,2021
FARM097455,Kisumu,Coffee,Short Rains,7.17,425.9,1249.5,9.48,Loamy,34723.04,2022
FARM097456,Kisumu,Coffee,Short Rains,2.0,192.7,200.0,0.76,Clay,38977.11,2020
FARM097457,Embu,Tea,Short Rains,9.48,352.8,717.6,1.48,Sandy,37008.72,2021
FARM097458,Nakuru,Tea,Short Rains,5.48,157.5,1032.3,10.22,Loamy,45953.5,2022
FARM097459,Embu,Beans,Short Rains,5.02,284.2,229.1,3.33,Loamy,76371.47,2015
FARM097460,Nyeri,Maize,Short Rains,3.78,468.9,273.4,5.72,Clay,53834.13,2020
FARM097461,Bungoma,Sugarcane,Long Rains,7.6,278.5,666.2,11.78,Loamy,15738.17,2023
FARM097462,Embu,Wheat,Short Rains,5.88,361.6,1390.5,5.73,Loamy,12292.17,2015
FARM097463,Bungoma,Sugarcane,Short Rains,6.24,124.7,869.1,11.81,Sandy,56733.5,2020
FARM097464,Meru,Sugarcane,Short Rains,6.16,247.5,601.9,6.48,Sandy,53900.3,2022
FARM097465,Kisumu,Coffee,Short Rains,9.18,280.5,1233.2,8.29,Clay,75881.89,2021
FARM097466,Embu,Sugarcane,Short Rains,7.63,97.0,278.6,1.33,Sandy,40970.11,2018
FARM097467,Embu,Tea,Long Rains,7.03,112.0,1160.9,10.77,Clay,41609.27,2020
FARM097468,Embu,Sugarcane,Short Rains,4.1,132.9,1060.9,3.4,Clay,49242.18,2017
FARM097469,Embu,Sugarcane,Short Rains,9.74,174.8,1103.3,2.87,Clay,66013.69,2023
FARM097470,Embu,Sugarcane,Short Rains,9.5,68.6,251.2,9.48,Sandy,60882.14,2018
FARM097471,Kisumu,Coffee,Short Rains,3.49,230.6,1103.4,3.01,Loamy,26374.84,2023
FARM097472,Nakuru,Coffee,Short Rains,0.84,452.0,629.5,5.96,Clay,32476.48,2023
FARM097473,Nyeri,Beans,Short Rains,9.15,120.4,1023.6,0.47,Clay,36367.02,2022
FARM097474,Meru,Coffee,Short Rains,8.99,493.5,267.6,8.86,Loamy,76303.34,2016
FARM097475,Nyeri,Coffee,Long Rains,8.45,322.5,883.8,0.86,Loamy,62659.6,2023
FARM097476,Nyeri,Tea,Short Rains,6.6,345.1,595.7,10.34,Clay,71854.99,2021
FARM097477,Nyeri,Coffee,Short Rains,7.33,405.1,718.4,1.95,Clay,62574.76,2020
FARM097478,Bungoma,Maize,Short Rains,6.77,436.7,1372.6,7.94,Sandy,17198.5,2016
FARM097479,Nakuru,Wheat,Short Rains,5.9,259.1,672.9,9.68,Sandy,47829.19,2016
FARM097480,Bungoma,Tea,Long Rains,7.23,88.4,1211.2,10.84,Sandy,62042.58,2023
FARM097481,Uasin Gishu,Sugarcane,Long Rains,4.46,438.9,1338.2,1.31,Clay,61234.93,2018
FARM097482,Nyeri,Coffee,Long Rains,0.7,440.2,449.3,6.35,Sandy,26399.09,2019
FARM097483,Meru,Maize,Short Rains,2.11,302.9,530.6,11.4,Clay,77863.6,2022
FARM097484,Kisumu,Maize,Long Rains,7.34,229.5,475.3,3.86,Sandy,15978.0,2019
FARM097485,Kisumu,Tea,Long Rains,5.21,255.1,762.3,11.82,Sandy,55819.78,2015
FARM097486,Meru,Maize,Short Rains,5.73,235.1,1248.0,9.16,Sandy,26705.41,2017
FARM097487,Kisumu,Beans,Short Rains,1.89,352.5,804.0,5.51,Loamy,12557.28,2024
FARM097488,Bungoma,Beans,Short Rains,5.77,291.9,760.3,5.54,Clay,65095.28,2019
FARM097489,Meru,Coffee,Long Rains,6.56,443.6,931.3,10.96,Clay,57771.93,2017
FARM097490,Nakuru,Sugarcane,Long Rains,8.26,179.0,1242.6,8.58,Sandy,69266.6,2021
FARM097491,Meru,Maize,Short Rains,5.9,310.4,1387.2,7.77,Loamy,33911.58,2020
FARM097492,Bungoma,Tea,Short Rains,5.02,496.0,330.0,8.83,Clay,25019.36,2024
FARM097493,Bungoma,Sugarcane,Short Rains,8.82,260.6,916.0,5.44,Clay,72618.93,2022
FARM097494,Bungoma,Coffee,Short Rains,1.07,89.2,803.9,6.69,Clay,57141.49,2023
FARM097495,Nyeri,Maize,Short Rains,2.93,161.8,207.4,9.52,Loamy,13992.09,2024
FARM097496,Nyeri,Maize,Long Rains,1.14,51.6,680.5,9.56,Clay,14011.94,2022
FARM097497,Meru,Wheat,Long Rains,7.61,313.3,1335.5,4.98,Loamy,38947.29,2021
FARM097498,Meru,Tea,Short Rains,4.97,218.3,539.8,3.92,Clay,49250.05,2022
FARM097499,Nyeri,Tea,Short Rains,1.87,301.2,1307.6,11.4,Sandy,62606.68,2021
FARM097500,Nyeri,Wheat,Short Rains,4.68,364.3,825.1,6.89,Sandy,19153.53,2016
FARM097501,Bungoma,Tea,Long Rains,9.61,345.8,783.3,9.96,Sandy,71083.76,2016
FARM097502,Embu,Wheat,Long Rains,8.85,450.4,634.8,0.72,Clay,58575.67,2022
FARM097503,Meru,Wheat,Short Rains,2.77,406.0,734.3,1.83,Loamy,77880.05,2023
FARM097504,Nyeri,Beans,Long Rains,0.85,127.8,326.8,6.22,Sandy,64410.55,2024
FARM097505,Kisumu,Coffee,Long Rains,1.57,76.6,527.6,3.45,Sandy,21248.73,2016
FARM097506,Embu,Wheat,Long Rains,6.35,120.8,1022.7,5.25,Sandy,63183.3,2015
FARM097507,Meru,Wheat,Short Rains,2.33,326.7,1420.9,8.26,Sandy,63655.89,2020
FARM097508,Embu,Coffee,Long Rains,4.02,489.1,815.1,11.79,Clay,16505.84,2019
FARM097509,Bungoma,Maize,Short Rains,9.67,368.0,398.6,1.85,Loamy,72601.4,2019
FARM097510,Bungoma,Coffee,Short Rains,9.34,81.2,982.9,6.27,Sandy,30209.08,2024
FARM097511,Bungoma,Tea,Short Rains,7.73,400.5,461.2,7.81,Sandy,67590.24,2018
FARM097512,Meru,Coffee,Short Rains,7.3,354.6,372.8,8.17,Clay,23326.23,2015
FARM097513,Uasin Gishu,Beans,Long Rains,4.01,109.0,671.7,5.29,Clay,11450.76,2016
FARM097514,Kisumu,Beans,Long Rains,0.91,131.4,1442.1,4.42,Loamy,51788.26,2015
FARM097515,Nyeri,Coffee,Short Rains,8.95,238.4,1254.1,7.47,Sandy,49428.03,2020
FARM097516,Uasin Gishu,Maize,Short Rains,1.31,201.3,1330.6,8.46,Clay,64619.88,2022
FARM097517,Nakuru,Sugarcane,Long Rains,2.58,373.9,875.6,2.96,Sandy,48316.35,2021
FARM097518,Nyeri,Maize,Short Rains,4.85,98.2,972.5,6.44,Clay,72737.41,2017
FARM097519,Meru,Coffee,Short Rains,3.86,80.5,911.7,3.13,Sandy,43751.95,2016
FARM097520,Kisumu,Beans,Long Rains,0.93,154.5,1119.1,5.82,Clay,27491.15,2016
FARM097521,Uasin Gishu,Sugarcane,Long Rains,9.62,307.9,1017.5,3.46,Sandy,41705.57,2024
FARM097522,Bungoma,Sugarcane,Short Rains,6.92,247.2,375.7,4.73,Sandy,36540.57,2022
FARM097523,Meru,Coffee,Long Rains,1.89,73.4,878.7,8.19,Sandy,29881.65,2024
FARM097524,Meru,Wheat,Short Rains,0.76,160.1,1159.4,11.9,Loamy,40969.0,2022
FARM097525,Meru,Tea,Long Rains,6.6,90.2,1312.9,8.61,Loamy,44930.83,2017
FARM097526,Meru,Wheat,Long Rains,1.07,106.5,953.6,3.37,Clay,11807.28,2020
FARM097527,Meru,Coffee,Short Rains,9.14,377.3,1323.3,3.91,Sandy,38646.1,2015
FARM097528,Bungoma,Sugarcane,Short Rains,8.22,166.6,1237.3,8.02,Sandy,60240.32,2024
FARM097529,Bungoma,Coffee,Short Rains,3.2,107.0,1499.6,4.95,Loamy,53717.63,2021
FARM097530,Embu,Sugarcane,Long Rains,0.71,382.4,1348.4,4.37,Clay,55652.38,2017
FARM097531,Kisumu,Maize,Long Rains,2.73,305.9,799.9,0.61,Clay,79092.33,2023
FARM097532,Uasin Gishu,Beans,Long Rains,5.04,441.8,507.5,7.86,Sandy,24807.51,2022
FARM097533,Nyeri,Maize,Short Rains,7.46,411.8,1412.9,7.65,Sandy,77062.6,2018
FARM097534,Meru,Coffee,Long Rains,9.04,102.7,836.1,4.92,Loamy,50256.23,2021
FARM097535,Nakuru,Sugarcane,Long Rains,0.58,56.6,635.5,4.91,Clay,44981.32,2017
FARM097536,Embu,Coffee,Long Rains,7.96,102.0,879.8,1.23,Clay,52550.89,2024
FARM097537,Embu,Tea,Short Rains,6.45,265.7,444.1,7.81,Loamy,31174.02,2018
FARM097538,Bungoma,Sugarcane,Short Rains,8.72,354.4,886.6,10.19,Sandy,59937.46,2016
FARM097539,Nyeri,Sugarcane,Short Rains,7.83,123.9,330.7,7.12,Loamy,29897.74,2024
FARM097540,Uasin Gishu,Tea,Short Rains,0.66,344.7,358.4,2.18,Clay,64486.06,2022
FARM097541,Kisumu,Beans,Short Rains,4.65,469.9,836.2,4.08,Sandy,45907.07,2020
FARM097542,Nakuru,Sugarcane,Short Rains,4.04,179.1,665.4,1.37,Clay,10063.88,2021
FARM097543,Embu,Maize,Short Rains,1.7,362.2,411.1,2.71,Clay,57857.09,2018
FARM097544,Uasin Gishu,Wheat,Short Rains,5.02,247.6,322.8,6.03,Sandy,17968.22,2024
FARM097545,Uasin Gishu,Sugarcane,Long Rains,8.37,468.2,1120.6,1.36,Sandy,69915.83,2022
FARM097546,Nakuru,Maize,Long Rains,1.62,213.2,1468.4,4.25,Loamy,29476.57,2020
FARM097547,Kisumu,Wheat,Long Rains,3.46,309.0,219.8,7.41,Loamy,20808.97,2015
FARM097548,Meru,Maize,Short Rains,6.7,174.3,436.2,5.15,Clay,73254.56,2016
FARM097549,Meru,Wheat,Long Rains,6.19,159.7,1383.3,6.27,Sandy,54329.7,2015
FARM097550,Uasin Gishu,Tea,Short Rains,3.89,303.4,1441.4,10.91,Loamy,28076.87,2018
FARM097551,Kisumu,Wheat,Long Rains,2.26,131.1,612.8,2.73,Sandy,62767.04,2022
FARM097552,Nyeri,Sugarcane,Short Rains,4.82,165.4,644.4,0.23,Clay,53041.3,2021
FARM097553,Meru,Coffee,Long Rains,4.82,460.4,313.8,9.38,Clay,12747.66,2016
FARM097554,Uasin Gishu,Tea,Long Rains,7.53,479.5,1397.6,11.04,Loamy,18341.57,2016
FARM097555,Uasin Gishu,Tea,Long Rains,3.3,450.8,1328.2,9.75,Clay,18009.35,2024
FARM097556,Bungoma,Wheat,Short Rains,8.79,305.5,464.9,2.05,Clay,39809.91,2023
FARM097557,Meru,Sugarcane,Short Rains,4.08,193.4,1383.8,10.04,Sandy,50580.32,2016
FARM097558,Meru,Beans,Long Rains,7.63,153.8,1102.5,3.65,Loamy,57316.97,2022
FARM097559,Uasin Gishu,Maize,Short Rains,9.22,437.1,420.2,5.31,Loamy,26252.89,2018
FARM097560,Bungoma,Wheat,Short Rains,2.4,316.8,590.9,3.3,Loamy,14538.72,2016
FARM097561,Nakuru,Beans,Long Rains,7.03,444.4,580.7,3.15,Loamy,75403.39,2021
FARM097562,Uasin Gishu,Maize,Long Rains,3.67,215.7,1444.4,11.6,Clay,68215.05,2018
FARM097563,Bungoma,Beans,Short Rains,0.56,130.8,770.8,10.51,Sandy,57522.11,2015
FARM097564,Bungoma,Sugarcane,Long Rains,4.01,453.1,1015.4,1.61,Loamy,72019.57,2015
FARM097565,Embu,Beans,Long Rains,6.93,326.3,1078.9,8.52,Sandy,18430.88,2022
FARM097566,Meru,Tea,Long Rains,9.05,147.8,499.2,8.59,Loamy,61590.92,2023
FARM097567,Kisumu,Tea,Short Rains,2.98,73.6,1402.9,2.09,Sandy,62157.41,2017
FARM097568,Embu,Maize,Long Rains,8.96,203.1,638.4,11.07,Loamy,30869.65,2022
FARM097569,Bungoma,Tea,Long Rains,4.89,143.2,1101.3,3.57,Loamy,61223.66,2018
FARM097570,Embu,Sugarcane,Short Rains,8.07,69.6,1497.2,7.76,Sandy,20508.81,2020
FARM097571,Kisumu,Wheat,Short Rains,2.16,384.2,1356.3,2.11,Loamy,22490.14,2021
FARM097572,Meru,Maize,Short Rains,7.49,79.4,969.7,10.31,Loamy,75809.83,2016
FARM097573,Nakuru,Sugarcane,Short Rains,8.08,110.8,477.3,8.7,Clay,27945.84,2022
FARM097574,Nakuru,Maize,Short Rains,5.26,185.8,551.6,1.38,Sandy,54848.73,2020
FARM097575,Bungoma,Wheat,Short Rains,7.47,387.8,470.2,5.78,Clay,41884.37,2023
FARM097576,Bungoma,Tea,Short Rains,5.25,122.1,1144.6,5.12,Clay,17579.38,2017
FARM097577,Nakuru,Beans,Short Rains,5.53,404.7,603.9,11.0,Sandy,69926.84,2021
FARM097578,Nakuru,Maize,Long Rains,7.36,309.7,1319.3,3.27,Sandy,63324.4,2020
FARM097579,Nakuru,Maize,Long Rains,5.84,194.9,1371.8,3.89,Loamy,26332.29,2017
FARM097580,Nyeri,Wheat,Long Rains,7.12,80.4,1397.7,10.07,Sandy,66099.73,2017
FARM097581,Nakuru,Tea,Long Rains,1.13,365.1,446.3,6.1,Sandy,63918.42,2017
FARM097582,Nakuru,Sugarcane,Short Rains,5.34,436.2,214.8,7.67,Sandy,25083.27,2023
FARM097583,Uasin Gishu,Wheat,Short Rains,7.16,122.9,782.6,3.86,Sandy,13097.24,2018
FARM097584,Uasin Gishu,Wheat,Long Rains,2.08,228.8,700.1,10.1,Clay,75467.84,2023
FARM097585,Uasin Gishu,Tea,Short Rains,1.11,451.8,440.9,6.01,Clay,69901.22,2015
FARM097586,Nyeri,Sugarcane,Long Rains,1.38,421.7,1424.2,6.5,Sandy,67422.88,2024
FARM097587,Nakuru,Wheat,Long Rains,4.6,157.2,421.4,11.08,Clay,44225.7,2017
FARM097588,Meru,Beans,Long Rains,0.56,435.4,908.0,8.92,Clay,70097.3,2021
FARM097589,Embu,Maize,Short Rains,6.87,340.4,225.2,7.95,Loamy,76810.94,2024
FARM097590,Embu,Tea,Short Rains,4.59,196.4,576.4,5.76,Loamy,60257.18,2017
FARM097591,Bungoma,Beans,Short Rains,5.64,98.0,1347.1,5.55,Sandy,17333.81,2019
FARM097592,Nyeri,Beans,Short Rains,1.47,143.2,219.5,10.42,Sandy,68779.83,2016
FARM097593,Meru,Beans,Short Rains,9.27,92.2,1356.8,0.63,Loamy,58843.59,2019
FARM097594,Embu,Maize,Short Rains,5.35,449.4,1251.7,5.7,Sandy,25498.46,2022
FARM097595,Embu,Coffee,Short Rains,7.86,437.2,1000.6,1.5,Clay,77989.81,2017
FARM097596,Meru,Coffee,Long Rains,6.2,362.2,1030.7,5.97,Sandy,73704.29,2019
FARM097597,Nyeri,Maize,Short Rains,6.1,67.0,1069.2,4.08,Sandy,24776.5,2022
FARM097598,Nakuru,Wheat,Short Rains,8.27,374.2,203.8,8.76,Clay,78413.83,2015
FARM097599,Uasin Gishu,Sugarcane,Long Rains,4.59,449.6,875.8,10.61,Loamy,27069.14,2016
FARM097600,Bungoma,Coffee,Long Rains,7.38,369.0,311.2,9.26,Clay,65289.62,2023
FARM097601,Nakuru,Maize,Long Rains,6.16,71.0,350.3,9.24,Clay,60454.06,2023
FARM097602,Kisumu,Sugarcane,Short Rains,1.49,326.3,230.3,5.04,Loamy,26530.98,2018
FARM097603,Nyeri,Tea,Long Rains,9.38,333.3,559.5,6.6,Sandy,58008.46,2016
FARM097604,Bungoma,Coffee,Short Rains,4.91,419.4,830.6,11.63,Sandy,37109.9,2016
FARM097605,Nakuru,Wheat,Long Rains,6.5,296.2,548.1,11.68,Sandy,40820.42,2020
FARM097606,Kisumu,Maize,Short Rains,1.59,305.8,644.8,2.26,Sandy,60136.35,2023
FARM097607,Bungoma,Coffee,Short Rains,0.8,123.1,374.9,8.59,Clay,55709.76,2016
FARM097608,Nakuru,Sugarcane,Long Rains,4.38,275.8,660.4,10.13,Loamy,25228.38,2020
FARM097609,Meru,Maize,Short Rains,1.29,456.0,573.5,10.24,Sandy,23260.85,2021
FARM097610,Uasin Gishu,Tea,Long Rains,4.4,238.3,949.1,11.42,Sandy,68248.04,2018
FARM097611,Meru,Sugarcane,Long Rains,0.61,107.2,631.0,5.22,Clay,15996.46,2024
FARM097612,Kisumu,Coffee,Short Rains,0.89,346.7,367.4,8.42,Sandy,46322.36,2016
FARM097613,Nyeri,Sugarcane,Long Rains,9.63,260.3,848.7,10.87,Sandy,22944.53,2021
FARM097614,Meru,Maize,Short Rains,9.64,258.9,367.8,1.16,Sandy,71062.38,2022
FARM097615,Nyeri,Maize,Short Rains,2.69,257.8,910.8,9.52,Clay,30831.17,2017
FARM097616,Kisumu,Coffee,Long Rains,7.35,204.5,459.8,4.96,Sandy,75059.71,2016
FARM097617,Embu,Beans,Long Rains,6.67,140.7,407.0,7.28,Loamy,22004.4,2024
FARM097618,Kisumu,Beans,Long Rains,5.06,419.2,1457.2,7.88,Clay,56305.92,2022
FARM097619,Uasin Gishu,Coffee,Long Rains,2.77,370.8,688.2,8.15,Sandy,43044.03,2018
FARM097620,Meru,Wheat,Short Rains,7.88,114.0,688.3,2.43,Sandy,23603.32,2023
FARM097621,Kisumu,Beans,Short Rains,9.24,216.1,1350.4,8.01,Sandy,58322.92,2015
FARM097622,Bungoma,Wheat,Long Rains,6.17,339.2,1485.0,3.83,Sandy,25219.4,2015
FARM097623,Nyeri,Sugarcane,Long Rains,6.08,223.9,768.8,8.57,Loamy,70885.03,2023
FARM097624,Embu,Sugarcane,Short Rains,1.14,60.4,1346.4,2.08,Clay,18130.33,2020
FARM097625,Bungoma,Sugarcane,Long Rains,3.66,166.6,1224.0,1.56,Clay,28542.36,2019
FARM097626,Nakuru,Sugarcane,Short Rains,3.03,472.9,991.0,1.26,Sandy,47219.56,2016
FARM097627,Bungoma,Tea,Short Rains,3.48,70.9,751.2,1.69,Clay,23165.86,2018
FARM097628,Nakuru,Wheat,Long Rains,7.49,154.6,847.6,10.07,Clay,20471.63,2021
FARM097629,Nakuru,Sugarcane,Short Rains,8.89,308.6,431.1,2.8,Clay,58716.02,2021
FARM097630,Nyeri,Wheat,Long Rains,3.91,61.3,440.9,8.14,Clay,50294.43,2023
FARM097631,Nakuru,Sugarcane,Long Rains,2.74,456.1,856.3,3.16,Clay,21655.12,2020
FARM097632,Uasin Gishu,Maize,Long Rains,8.95,484.0,927.1,11.03,Clay,79422.71,2018
FARM097633,Nakuru,Sugarcane,Long Rains,9.22,70.7,1225.1,3.27,Loamy,57226.09,2020
FARM097634,Uasin Gishu,Tea,Long Rains,6.92,368.0,1070.5,4.04,Clay,61140.08,2016
FARM097635,Bungoma,Sugarcane,Long Rains,5.75,283.4,692.4,11.26,Sandy,47401.63,2019
FARM097636,Uasin Gishu,Tea,Short Rains,4.75,421.4,912.9,4.61,Clay,14595.46,2023
FARM097637,Bungoma,Coffee,Short Rains,7.64,284.2,1299.0,9.1,Sandy,14707.69,2022
FARM097638,Bungoma,Maize,Long Rains,8.11,362.7,1432.3,10.13,Clay,25307.26,2016
FARM097639,Nakuru,Coffee,Long Rains,3.12,444.9,1012.4,10.91,Loamy,21463.0,2021
FARM097640,Meru,Wheat,Long Rains,1.41,125.2,276.6,10.28,Clay,67019.57,2015
FARM097641,Nakuru,Sugarcane,Short Rains,9.52,288.4,1383.3,0.92,Loamy,11378.34,2016
FARM097642,Nakuru,Maize,Short Rains,2.38,77.4,1488.7,0.54,Sandy,10148.7,2024
FARM097643,Nyeri,Tea,Short Rains,9.69,347.1,517.0,9.28,Sandy,35502.49,2023
FARM097644,Nyeri,Beans,Long Rains,5.78,364.5,807.6,0.75,Loamy,46281.44,2017
FARM097645,Nakuru,Sugarcane,Long Rains,2.84,56.5,369.9,5.85,Clay,19360.96,2016
FARM097646,Uasin Gishu,Wheat,Short Rains,7.14,241.8,734.7,5.46,Clay,38305.83,2023
FARM097647,Bungoma,Beans,Short Rains,4.74,90.0,1163.9,4.37,Sandy,37039.51,2016
FARM097648,Embu,Beans,Long Rains,8.82,69.9,456.2,9.37,Sandy,22378.66,2016
FARM097649,Uasin Gishu,Wheat,Long Rains,3.22,159.2,1221.6,1.94,Loamy,21279.53,2021
FARM097650,Bungoma,Coffee,Short Rains,5.99,224.4,1243.3,4.37,Sandy,45622.97,2023
FARM097651,Nyeri,Tea,Long Rains,8.92,276.4,1153.8,8.9,Sandy,25577.15,2021
FARM097652,Meru,Sugarcane,Short Rains,3.92,303.7,888.9,5.84,Loamy,34077.91,2018
FARM097653,Nakuru,Tea,Long Rains,7.23,338.6,542.6,5.77,Loamy,25263.53,2019
FARM097654,Embu,Coffee,Long Rains,6.62,107.4,317.6,6.73,Sandy,63828.58,2021
FARM097655,Uasin Gishu,Sugarcane,Short Rains,9.72,295.2,1099.1,5.37,Sandy,65256.25,2018
FARM097656,Bungoma,Maize,Short Rains,7.95,488.2,1424.6,4.14,Sandy,78283.51,2017
FARM097657,Bungoma,Tea,Short Rains,2.87,485.8,1112.7,10.34,Clay,22561.81,2019
FARM097658,Uasin Gishu,Coffee,Short Rains,1.13,218.2,1433.0,11.82,Sandy,27378.11,2020
FARM097659,Embu,Tea,Short Rains,7.07,302.1,1018.1,1.55,Loamy,72820.09,2023
FARM097660,Embu,Beans,Long Rains,1.61,298.7,964.6,9.84,Sandy,56750.16,2024
FARM097661,Embu,Beans,Short Rains,6.24,231.0,1411.3,11.41,Clay,75453.3,2018
FARM097662,Nyeri,Wheat,Long Rains,6.31,110.6,1259.4,11.38,Sandy,26872.37,2021
FARM097663,Bungoma,Coffee,Long Rains,4.94,235.8,1369.4,5.3,Clay,38645.35,2023
FARM097664,Meru,Sugarcane,Long Rains,1.88,498.6,1070.3,11.86,Loamy,78387.51,2017
FARM097665,Meru,Maize,Short Rains,6.28,94.9,304.5,3.88,Loamy,62560.27,2015
FARM097666,Nyeri,Tea,Long Rains,7.64,360.2,310.6,5.71,Sandy,13014.86,2019
FARM097667,Embu,Sugarcane,Long Rains,7.59,126.4,840.5,7.2,Loamy,45645.88,2020
FARM097668,Nyeri,Tea,Short Rains,6.48,236.6,1047.4,10.66,Sandy,65607.89,2022
FARM097669,Bungoma,Sugarcane,Short Rains,7.09,463.9,547.8,9.8,Sandy,30473.88,2019
FARM097670,Nakuru,Sugarcane,Short Rains,7.53,259.5,397.7,8.14,Sandy,23838.18,2018
FARM097671,Uasin Gishu,Sugarcane,Long Rains,4.5,115.4,897.3,8.16,Sandy,59187.57,2015
FARM097672,Meru,Sugarcane,Short Rains,4.87,244.1,420.0,6.51,Sandy,61338.8,2022
FARM097673,Embu,Maize,Short Rains,7.49,152.4,996.1,6.31,Loamy,20900.89,2022
FARM097674,Kisumu,Sugarcane,Long Rains,3.15,70.6,925.2,10.86,Loamy,44101.79,2018
FARM097675,Nyeri,Wheat,Long Rains,8.83,89.4,507.5,9.61,Loamy,43894.09,2017
FARM097676,Nakuru,Tea,Short Rains,7.39,288.4,1204.8,8.82,Clay,11198.87,2016
FARM097677,Uasin Gishu,Maize,Long Rains,5.4,205.4,1396.3,6.69,Clay,73627.44,2020
FARM097678,Bungoma,Coffee,Long Rains,6.63,498.1,501.2,5.02,Clay,32678.82,2024
FARM097679,Bungoma,Coffee,Short Rains,2.81,496.5,1080.5,0.81,Sandy,21624.42,2023
FARM097680,Nyeri,Sugarcane,Short Rains,7.94,224.1,1271.2,9.36,Loamy,27339.66,2016
FARM097681,Nakuru,Beans,Long Rains,7.36,440.3,792.2,10.85,Clay,39304.88,2024
FARM097682,Meru,Wheat,Short Rains,6.59,423.8,1303.6,0.34,Clay,79707.24,2021
FARM097683,Embu,Maize,Short Rains,7.51,441.2,518.2,10.17,Clay,38207.42,2015
FARM097684,Meru,Beans,Short Rains,5.68,439.0,332.5,9.39,Clay,41980.6,2019
FARM097685,Nakuru,Coffee,Long Rains,1.27,67.0,1483.1,1.94,Sandy,20542.95,2024
FARM097686,Meru,Maize,Long Rains,3.57,173.3,934.9,8.34,Loamy,41846.94,2017
FARM097687,Uasin Gishu,Sugarcane,Long Rains,7.51,431.8,1172.7,3.11,Clay,79072.43,2016
FARM097688,Nakuru,Beans,Long Rains,4.38,353.5,392.9,5.78,Clay,11209.11,2024
FARM097689,Nyeri,Beans,Short Rains,2.95,102.7,1287.8,7.87,Clay,58669.58,2018
FARM097690,Uasin Gishu,Sugarcane,Short Rains,4.5,467.4,1444.2,5.47,Clay,47444.83,2017
FARM097691,Embu,Coffee,Short Rains,8.13,477.8,837.9,0.5,Sandy,68286.07,2023
FARM097692,Uasin Gishu,Tea,Short Rains,6.6,228.1,334.1,6.39,Sandy,36257.06,2018
FARM097693,Bungoma,Sugarcane,Long Rains,8.87,201.0,1041.3,3.57,Sandy,24574.81,2022
FARM097694,Embu,Maize,Long Rains,4.39,144.2,839.0,7.98,Sandy,61484.44,2021
FARM097695,Meru,Wheat,Long Rains,8.59,63.2,224.0,0.32,Sandy,41603.05,2019
FARM097696,Kisumu,Tea,Long Rains,5.14,384.1,464.7,7.15,Loamy,21492.49,2018
FARM097697,Nyeri,Maize,Long Rains,7.77,147.3,1130.4,2.2,Loamy,68886.77,2022
FARM097698,Nyeri,Sugarcane,Long Rains,1.84,491.9,849.4,8.56,Loamy,76278.54,2020
FARM097699,Meru,Coffee,Long Rains,2.0,79.1,1310.2,11.84,Loamy,75417.57,2017
